instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_actual,atemp_actual,hum_actual,windspeed_actual
1578,2011-03-11,Musim Semi,0,3,5,0,5,1,Cerah,0.3,0.2879,0.81,0.2239,1,6,7,12.299999999999999,14.395,81.0,15.001299999999999
1579,2011-03-11,Musim Semi,0,3,6,0,5,1,Cerah,0.26,0.2424,0.81,0.2836,1,31,32,10.66,12.120000000000001,81.0,19.0012
1580,2011-03-11,Musim Semi,0,3,7,0,5,1,Cerah,0.26,0.2576,0.7,0.194,10,104,114,10.66,12.879999999999999,70.0,12.998000000000001
1581,2011-03-11,Musim Semi,0,3,8,0,5,1,Cerah,0.28,0.2727,0.7,0.2537,15,244,259,11.48,13.635,70.0,16.997899999999998
1582,2011-03-11,Musim Semi,0,3,9,0,5,1,Berkabut,0.3,0.2879,0.61,0.2836,13,143,156,12.299999999999999,14.395,61.0,19.0012
1583,2011-03-11,Musim Semi,0,3,10,0,5,1,Berkabut,0.32,0.303,0.57,0.2985,18,60,78,13.120000000000001,15.15,56.99999999999999,19.999499999999998
1584,2011-03-11,Musim Semi,0,3,11,0,5,1,Berkabut,0.32,0.303,0.57,0.2985,14,67,81,13.120000000000001,15.15,56.99999999999999,19.999499999999998
1585,2011-03-11,Musim Semi,0,3,12,0,5,1,Berkabut,0.34,0.3182,0.53,0.2537,15,96,111,13.940000000000001,15.909999999999998,53.0,16.997899999999998
1586,2011-03-11,Musim Semi,0,3,13,0,5,1,Cerah,0.36,0.3333,0.53,0.2537,15,92,107,14.76,16.665,53.0,16.997899999999998
1587,2011-03-11,Musim Semi,0,3,14,0,5,1,Berkabut,0.36,0.3333,0.5,0.3582,25,64,89,14.76,16.665,50.0,23.9994
1588,2011-03-11,Musim Semi,0,3,15,0,5,1,Berkabut,0.34,0.3182,0.53,0.2537,21,64,85,13.940000000000001,15.909999999999998,53.0,16.997899999999998
1589,2011-03-11,Musim Semi,0,3,16,0,5,1,Berkabut,0.34,0.303,0.49,0.2985,18,95,113,13.940000000000001,15.15,49.0,19.999499999999998
1590,2011-03-11,Musim Semi,0,3,17,0,5,1,Cerah,0.34,0.3182,0.49,0.2239,23,200,223,13.940000000000001,15.909999999999998,49.0,15.001299999999999
1591,2011-03-11,Musim Semi,0,3,18,0,5,1,Cerah,0.32,0.303,0.49,0.3284,19,134,153,13.120000000000001,15.15,49.0,22.0028
1592,2011-03-11,Musim Semi,0,3,19,0,5,1,Cerah,0.3,0.2727,0.56,0.3284,7,111,118,12.299999999999999,13.635,56.00000000000001,22.0028
1593,2011-03-11,Musim Semi,0,3,20,0,5,1,Cerah,0.3,0.303,0.56,0.1642,6,70,76,12.299999999999999,15.15,56.00000000000001,11.0014
1594,2011-03-11,Musim Semi,0,3,21,0,5,1,Berkabut,0.3,0.2879,0.52,0.2537,10,43,53,12.299999999999999,14.395,52.0,16.997899999999998
1595,2011-03-11,Musim Semi,0,3,22,0,5,1,Cerah,0.3,0.303,0.52,0.1642,11,53,64,12.299999999999999,15.15,52.0,11.0014
1596,2011-03-11,Musim Semi,0,3,23,0,5,1,Cerah,0.3,0.2879,0.52,0.2537,3,34,37,12.299999999999999,14.395,52.0,16.997899999999998
1597,2011-03-12,Musim Semi,0,3,0,0,6,0,Cerah,0.26,0.2727,0.6,0.1343,4,30,34,10.66,13.635,60.0,8.9981
1598,2011-03-12,Musim Semi,0,3,1,0,6,0,Cerah,0.24,0.2273,0.65,0.194,3,15,18,9.84,11.365,65.0,12.998000000000001
1599,2011-03-12,Musim Semi,0,3,2,0,6,0,Cerah,0.24,0.2273,0.65,0.194,0,14,14,9.84,11.365,65.0,12.998000000000001
1600,2011-03-12,Musim Semi,0,3,3,0,6,0,Cerah,0.24,0.2273,0.65,0.2537,1,6,7,9.84,11.365,65.0,16.997899999999998
1601,2011-03-12,Musim Semi,0,3,4,0,6,0,Cerah,0.24,0.2273,0.65,0.2537,0,1,1,9.84,11.365,65.0,16.997899999999998
1602,2011-03-12,Musim Semi,0,3,5,0,6,0,Cerah,0.22,0.2273,0.69,0.194,0,2,2,9.02,11.365,69.0,12.998000000000001
1603,2011-03-12,Musim Semi,0,3,6,0,6,0,Cerah,0.22,0.2121,0.75,0.2537,2,2,4,9.02,10.605,75.0,16.997899999999998
1604,2011-03-12,Musim Semi,0,3,7,0,6,0,Cerah,0.24,0.2273,0.7,0.194,4,19,23,9.84,11.365,70.0,12.998000000000001
1605,2011-03-12,Musim Semi,0,3,8,0,6,0,Cerah,0.26,0.2576,0.65,0.1642,9,44,53,10.66,12.879999999999999,65.0,11.0014
1606,2011-03-12,Musim Semi,0,3,9,0,6,0,Cerah,0.28,0.2879,0.65,0.1045,25,76,101,11.48,14.395,65.0,7.0015
1607,2011-03-12,Musim Semi,0,3,10,0,6,0,Cerah,0.32,0.303,0.66,0.2239,21,78,99,13.120000000000001,15.15,66.0,15.001299999999999
1608,2011-03-12,Musim Semi,0,3,11,0,6,0,Cerah,0.34,0.303,0.49,0.3284,36,83,119,13.940000000000001,15.15,49.0,22.0028
1609,2011-03-12,Musim Semi,0,3,12,0,6,0,Cerah,0.34,0.3182,0.53,0.2836,51,107,158,13.940000000000001,15.909999999999998,53.0,19.0012
1610,2011-03-12,Musim Semi,0,3,13,0,6,0,Cerah,0.36,0.3333,0.51,0.3582,62,95,157,14.76,16.665,51.0,23.9994
1611,2011-03-12,Musim Semi,0,3,14,0,6,0,Cerah,0.4,0.4091,0.5,0.4478,70,96,166,16.400000000000002,20.455000000000002,50.0,30.002599999999997
1612,2011-03-12,Musim Semi,0,3,15,0,6,0,Cerah,0.42,0.4242,0.44,0.4925,81,101,182,17.22,21.21,44.0,32.9975
1613,2011-03-12,Musim Semi,0,3,16,0,6,0,Cerah,0.46,0.4545,0.41,0.4478,100,144,244,18.86,22.725,41.0,30.002599999999997
1614,2011-03-12,Musim Semi,0,3,17,0,6,0,Cerah,0.46,0.4545,0.44,0.3284,99,114,213,18.86,22.725,44.0,22.0028
1615,2011-03-12,Musim Semi,0,3,18,0,6,0,Cerah,0.42,0.4242,0.54,0.1642,54,91,145,17.22,21.21,54.0,11.0014
1616,2011-03-12,Musim Semi,0,3,19,0,6,0,Cerah,0.42,0.4242,0.54,0.0896,26,86,112,17.22,21.21,54.0,6.0032
1617,2011-03-12,Musim Semi,0,3,20,0,6,0,Cerah,0.4,0.4091,0.58,0.1045,22,64,86,16.400000000000002,20.455000000000002,57.99999999999999,7.0015
1618,2011-03-12,Musim Semi,0,3,21,0,6,0,Cerah,0.38,0.3939,0.62,0.0,36,46,82,15.58,19.695,62.0,0.0
1619,2011-03-12,Musim Semi,0,3,22,0,6,0,Cerah,0.36,0.3788,0.71,0.0,7,56,63,14.76,18.94,71.0,0.0
1620,2011-03-12,Musim Semi,0,3,23,0,6,0,Cerah,0.38,0.3939,0.66,0.0896,11,38,49,15.58,19.695,66.0,6.0032
1621,2011-03-13,Musim Semi,0,3,0,0,0,0,Cerah,0.38,0.3939,0.62,0.1045,3,35,38,15.58,19.695,62.0,7.0015
1622,2011-03-13,Musim Semi,0,3,1,0,0,0,Cerah,0.36,0.3485,0.66,0.1343,10,23,33,14.76,17.424999999999997,66.0,8.9981
1623,2011-03-13,Musim Semi,0,3,3,0,0,0,Cerah,0.34,0.3333,0.76,0.1343,6,17,23,13.940000000000001,16.665,76.0,8.9981
1624,2011-03-13,Musim Semi,0,3,4,0,0,0,Cerah,0.34,0.3333,0.66,0.1642,4,9,13,13.940000000000001,16.665,66.0,11.0014
1625,2011-03-13,Musim Semi,0,3,5,0,0,0,Cerah,0.36,0.3485,0.62,0.1343,0,3,3,14.76,17.424999999999997,62.0,8.9981
1626,2011-03-13,Musim Semi,0,3,6,0,0,0,Cerah,0.34,0.3636,0.66,0.0,0,2,2,13.940000000000001,18.18,66.0,0.0
1627,2011-03-13,Musim Semi,0,3,7,0,0,0,Cerah,0.36,0.3485,0.62,0.194,2,8,10,14.76,17.424999999999997,62.0,12.998000000000001
1628,2011-03-13,Musim Semi,0,3,8,0,0,0,Cerah,0.4,0.4091,0.5,0.2985,11,23,34,16.400000000000002,20.455000000000002,50.0,19.999499999999998
1629,2011-03-13,Musim Semi,0,3,9,0,0,0,Cerah,0.4,0.4091,0.5,0.4179,8,36,44,16.400000000000002,20.455000000000002,50.0,27.999299999999998
1630,2011-03-13,Musim Semi,0,3,10,0,0,0,Cerah,0.42,0.4242,0.47,0.2537,36,86,122,17.22,21.21,47.0,16.997899999999998
1631,2011-03-13,Musim Semi,0,3,11,0,0,0,Cerah,0.44,0.4394,0.41,0.4179,88,93,181,18.04,21.97,41.0,27.999299999999998
1632,2011-03-13,Musim Semi,0,3,12,0,0,0,Cerah,0.46,0.4545,0.38,0.3881,74,120,194,18.86,22.725,38.0,26.0027
1633,2011-03-13,Musim Semi,0,3,13,0,0,0,Cerah,0.46,0.4545,0.38,0.3881,97,124,221,18.86,22.725,38.0,26.0027
1634,2011-03-13,Musim Semi,0,3,14,0,0,0,Cerah,0.46,0.4545,0.41,0.2985,144,106,250,18.86,22.725,41.0,19.999499999999998
1635,2011-03-13,Musim Semi,0,3,15,0,0,0,Cerah,0.48,0.4697,0.39,0.3284,149,155,304,19.68,23.485,39.0,22.0028
1636,2011-03-13,Musim Semi,0,3,16,0,0,0,Cerah,0.46,0.4545,0.41,0.3881,124,132,256,18.86,22.725,41.0,26.0027
1637,2011-03-13,Musim Semi,0,3,17,0,0,0,Cerah,0.44,0.4394,0.41,0.3582,98,143,241,18.04,21.97,41.0,23.9994
1638,2011-03-13,Musim Semi,0,3,18,0,0,0,Cerah,0.4,0.4091,0.43,0.3582,55,92,147,16.400000000000002,20.455000000000002,43.0,23.9994
1639,2011-03-13,Musim Semi,0,3,19,0,0,0,Cerah,0.36,0.3333,0.5,0.3582,28,73,101,14.76,16.665,50.0,23.9994
1640,2011-03-13,Musim Semi,0,3,20,0,0,0,Cerah,0.32,0.303,0.57,0.2985,23,54,77,13.120000000000001,15.15,56.99999999999999,19.999499999999998
1641,2011-03-13,Musim Semi,0,3,21,0,0,0,Cerah,0.3,0.2879,0.56,0.2537,9,49,58,12.299999999999999,14.395,56.00000000000001,16.997899999999998
1642,2011-03-13,Musim Semi,0,3,22,0,0,0,Cerah,0.3,0.2727,0.56,0.3284,8,29,37,12.299999999999999,13.635,56.00000000000001,22.0028
1643,2011-03-13,Musim Semi,0,3,23,0,0,0,Cerah,0.26,0.2576,0.65,0.2239,5,23,28,10.66,12.879999999999999,65.0,15.001299999999999
1644,2011-03-14,Musim Semi,0,3,0,0,1,1,Cerah,0.26,0.2727,0.65,0.1045,4,7,11,10.66,13.635,65.0,7.0015
1645,2011-03-14,Musim Semi,0,3,1,0,1,1,Cerah,0.26,0.2879,0.65,0.0896,0,1,1,10.66,14.395,65.0,6.0032
1646,2011-03-14,Musim Semi,0,3,2,0,1,1,Cerah,0.26,0.2879,0.65,0.0896,0,1,1,10.66,14.395,65.0,6.0032
1647,2011-03-14,Musim Semi,0,3,3,0,1,1,Cerah,0.26,0.2727,0.65,0.1343,0,3,3,10.66,13.635,65.0,8.9981
1648,2011-03-14,Musim Semi,0,3,5,0,1,1,Cerah,0.24,0.2424,0.7,0.1343,0,8,8,9.84,12.120000000000001,70.0,8.9981
1649,2011-03-14,Musim Semi,0,3,6,0,1,1,Cerah,0.26,0.2727,0.65,0.1343,1,27,28,10.66,13.635,65.0,8.9981
1650,2011-03-14,Musim Semi,0,3,7,0,1,1,Berkabut,0.28,0.3182,0.61,0.0,4,84,88,11.48,15.909999999999998,61.0,0.0
1651,2011-03-14,Musim Semi,0,3,8,0,1,1,Berkabut,0.3,0.303,0.56,0.1343,24,217,241,12.299999999999999,15.15,56.00000000000001,8.9981
1652,2011-03-14,Musim Semi,0,3,9,0,1,1,Cerah,0.32,0.303,0.53,0.3284,13,127,140,13.120000000000001,15.15,53.0,22.0028
1653,2011-03-14,Musim Semi,0,3,10,0,1,1,Cerah,0.34,0.3182,0.42,0.2537,27,57,84,13.940000000000001,15.909999999999998,42.0,16.997899999999998
1654,2011-03-14,Musim Semi,0,3,11,0,1,1,Cerah,0.36,0.3333,0.4,0.2537,26,45,71,14.76,16.665,40.0,16.997899999999998
1655,2011-03-14,Musim Semi,0,3,12,0,1,1,Cerah,0.38,0.3939,0.37,0.0,40,54,94,15.58,19.695,37.0,0.0
1656,2011-03-14,Musim Semi,0,3,13,0,1,1,Cerah,0.38,0.3939,0.36,0.3284,24,51,75,15.58,19.695,36.0,22.0028
1657,2011-03-14,Musim Semi,0,3,14,0,1,1,Berkabut,0.38,0.3939,0.34,0.0,27,52,79,15.58,19.695,34.0,0.0
1658,2011-03-14,Musim Semi,0,3,15,0,1,1,Cerah,0.38,0.3939,0.37,0.1642,24,77,101,15.58,19.695,37.0,11.0014
1659,2011-03-14,Musim Semi,0,3,16,0,1,1,Cerah,0.4,0.4091,0.35,0.1045,27,80,107,16.400000000000002,20.455000000000002,35.0,7.0015
1660,2011-03-14,Musim Semi,0,3,17,0,1,1,Cerah,0.38,0.3939,0.4,0.194,42,229,271,15.58,19.695,40.0,12.998000000000001
1661,2011-03-14,Musim Semi,0,3,18,0,1,1,Cerah,0.36,0.3636,0.4,0.1045,25,210,235,14.76,18.18,40.0,7.0015
1662,2011-03-14,Musim Semi,0,3,19,0,1,1,Cerah,0.36,0.3485,0.43,0.1343,17,133,150,14.76,17.424999999999997,43.0,8.9981
1663,2011-03-14,Musim Semi,0,3,20,0,1,1,Cerah,0.34,0.3182,0.46,0.2239,23,106,129,13.940000000000001,15.909999999999998,46.0,15.001299999999999
1664,2011-03-14,Musim Semi,0,3,21,0,1,1,Cerah,0.34,0.3333,0.46,0.1343,5,58,63,13.940000000000001,16.665,46.0,8.9981
1665,2011-03-14,Musim Semi,0,3,22,0,1,1,Cerah,0.32,0.3333,0.49,0.1045,4,43,47,13.120000000000001,16.665,49.0,7.0015
1666,2011-03-14,Musim Semi,0,3,23,0,1,1,Cerah,0.32,0.3485,0.53,0.0,2,17,19,13.120000000000001,17.424999999999997,53.0,0.0
1667,2011-03-15,Musim Semi,0,3,0,0,2,1,Cerah,0.32,0.3485,0.53,0.0,7,7,14,13.120000000000001,17.424999999999997,53.0,0.0
1668,2011-03-15,Musim Semi,0,3,1,0,2,1,Cerah,0.3,0.303,0.62,0.0896,4,6,10,12.299999999999999,15.15,62.0,6.0032
1669,2011-03-15,Musim Semi,0,3,2,0,2,1,Cerah,0.3,0.303,0.62,0.0896,1,2,3,12.299999999999999,15.15,62.0,6.0032
1670,2011-03-15,Musim Semi,0,3,4,0,2,1,Cerah,0.24,0.2576,0.75,0.0896,1,1,2,9.84,12.879999999999999,75.0,6.0032
1671,2011-03-15,Musim Semi,0,3,5,0,2,1,Cerah,0.24,0.2273,0.75,0.194,0,11,11,9.84,11.365,75.0,12.998000000000001
1672,2011-03-15,Musim Semi,0,3,6,0,2,1,Cerah,0.22,0.2273,0.8,0.194,3,32,35,9.02,11.365,80.0,12.998000000000001
1673,2011-03-15,Musim Semi,0,3,7,0,2,1,Cerah,0.24,0.2424,0.75,0.1642,10,109,119,9.84,12.120000000000001,75.0,11.0014
1674,2011-03-15,Musim Semi,0,3,8,0,2,1,Cerah,0.26,0.2879,0.7,0.0896,23,259,282,10.66,14.395,70.0,6.0032
1675,2011-03-15,Musim Semi,0,3,9,0,2,1,Berkabut,0.3,0.3333,0.7,0.0,10,147,157,12.299999999999999,16.665,70.0,0.0
1676,2011-03-15,Musim Semi,0,3,10,0,2,1,Berkabut,0.32,0.3182,0.66,0.194,22,56,78,13.120000000000001,15.909999999999998,66.0,12.998000000000001
1677,2011-03-15,Musim Semi,0,3,11,0,2,1,Berkabut,0.34,0.3182,0.57,0.2239,27,51,78,13.940000000000001,15.909999999999998,56.99999999999999,15.001299999999999
1678,2011-03-15,Musim Semi,0,3,12,0,2,1,Berkabut,0.36,0.3485,0.5,0.2239,32,70,102,14.76,17.424999999999997,50.0,15.001299999999999
1679,2011-03-15,Musim Semi,0,3,13,0,2,1,Berkabut,0.36,0.3333,0.57,0.2836,23,74,97,14.76,16.665,56.99999999999999,19.0012
1680,2011-03-15,Musim Semi,0,3,14,0,2,1,Berkabut,0.38,0.3939,0.46,0.2985,14,74,88,15.58,19.695,46.0,19.999499999999998
1681,2011-03-15,Musim Semi,0,3,15,0,2,1,Berkabut,0.38,0.3939,0.43,0.2836,24,66,90,15.58,19.695,43.0,19.0012
1682,2011-03-15,Musim Semi,0,3,16,0,2,1,Berkabut,0.38,0.3939,0.46,0.3284,21,93,114,15.58,19.695,46.0,22.0028
1683,2011-03-15,Musim Semi,0,3,17,0,2,1,Berkabut,0.36,0.3485,0.62,0.194,22,195,217,14.76,17.424999999999997,62.0,12.998000000000001
1684,2011-03-15,Musim Semi,0,3,18,0,2,1,Berkabut,0.36,0.3333,0.62,0.2985,18,207,225,14.76,16.665,62.0,19.999499999999998
1685,2011-03-15,Musim Semi,0,3,19,0,2,1,Berkabut,0.34,0.3182,0.71,0.2836,14,138,152,13.940000000000001,15.909999999999998,71.0,19.0012
1686,2011-03-15,Musim Semi,0,3,20,0,2,1,Berkabut,0.34,0.3182,0.71,0.2836,9,79,88,13.940000000000001,15.909999999999998,71.0,19.0012
1687,2011-03-15,Musim Semi,0,3,21,0,2,1,Hujan/Salju Ringan,0.32,0.3333,0.81,0.1045,2,53,55,13.120000000000001,16.665,81.0,7.0015
1688,2011-03-15,Musim Semi,0,3,22,0,2,1,Berkabut,0.32,0.3182,0.87,0.1642,1,20,21,13.120000000000001,15.909999999999998,87.0,11.0014
1689,2011-03-15,Musim Semi,0,3,23,0,2,1,Berkabut,0.32,0.3182,0.87,0.1642,1,17,18,13.120000000000001,15.909999999999998,87.0,11.0014
1690,2011-03-16,Musim Semi,0,3,0,0,3,1,Hujan/Salju Ringan,0.3,0.2879,0.93,0.2537,0,8,8,12.299999999999999,14.395,93.0,16.997899999999998
1691,2011-03-16,Musim Semi,0,3,1,0,3,1,Hujan/Salju Ringan,0.3,0.2727,1.0,0.2985,1,2,3,12.299999999999999,13.635,100.0,19.999499999999998
1692,2011-03-16,Musim Semi,0,3,3,0,3,1,Berkabut,0.28,0.2727,1.0,0.2239,1,2,3,11.48,13.635,100.0,15.001299999999999
1693,2011-03-16,Musim Semi,0,3,4,0,3,1,Berkabut,0.3,0.303,0.93,0.1642,0,1,1,12.299999999999999,15.15,93.0,11.0014
1694,2011-03-16,Musim Semi,0,3,5,0,3,1,Berkabut,0.3,0.3182,0.93,0.1045,0,3,3,12.299999999999999,15.909999999999998,93.0,7.0015
1695,2011-03-16,Musim Semi,0,3,6,0,3,1,Berkabut,0.3,0.3182,0.93,0.1045,1,30,31,12.299999999999999,15.909999999999998,93.0,7.0015
1696,2011-03-16,Musim Semi,0,3,7,0,3,1,Berkabut,0.3,0.2879,0.93,0.194,10,101,111,12.299999999999999,14.395,93.0,12.998000000000001
1697,2011-03-16,Musim Semi,0,3,8,0,3,1,Berkabut,0.32,0.3182,0.93,0.0,26,227,253,13.120000000000001,15.909999999999998,93.0,0.0
1698,2011-03-16,Musim Semi,0,3,9,0,3,1,Berkabut,0.32,0.3333,0.93,0.1343,10,144,154,13.120000000000001,16.665,93.0,8.9981
1699,2011-03-16,Musim Semi,0,3,10,0,3,1,Berkabut,0.36,0.3485,0.81,0.1642,19,49,68,14.76,17.424999999999997,81.0,11.0014
1700,2011-03-16,Musim Semi,0,3,11,0,3,1,Berkabut,0.36,0.3485,0.81,0.1343,13,62,75,14.76,17.424999999999997,81.0,8.9981
1701,2011-03-16,Musim Semi,0,3,12,0,3,1,Berkabut,0.4,0.4091,0.71,0.1045,23,65,88,16.400000000000002,20.455000000000002,71.0,7.0015
1702,2011-03-16,Musim Semi,0,3,13,0,3,1,Berkabut,0.4,0.4091,0.76,0.1343,18,81,99,16.400000000000002,20.455000000000002,76.0,8.9981
1703,2011-03-16,Musim Semi,0,3,14,0,3,1,Berkabut,0.4,0.4091,0.76,0.2239,33,67,100,16.400000000000002,20.455000000000002,76.0,15.001299999999999
1704,2011-03-16,Musim Semi,0,3,15,0,3,1,Berkabut,0.4,0.4091,0.76,0.2537,22,79,101,16.400000000000002,20.455000000000002,76.0,16.997899999999998
1705,2011-03-16,Musim Semi,0,3,16,0,3,1,Berkabut,0.4,0.4091,0.76,0.1642,30,121,151,16.400000000000002,20.455000000000002,76.0,11.0014
1706,2011-03-16,Musim Semi,0,3,17,0,3,1,Berkabut,0.44,0.4394,0.54,0.2985,37,216,253,18.04,21.97,54.0,19.999499999999998
1707,2011-03-16,Musim Semi,0,3,18,0,3,1,Berkabut,0.44,0.4394,0.54,0.2239,26,211,237,18.04,21.97,54.0,15.001299999999999
1708,2011-03-16,Musim Semi,0,3,19,0,3,1,Berkabut,0.44,0.4394,0.51,0.3284,18,150,168,18.04,21.97,51.0,22.0028
1709,2011-03-16,Musim Semi,0,3,20,0,3,1,Berkabut,0.42,0.4242,0.54,0.2985,10,111,121,17.22,21.21,54.0,19.999499999999998
1710,2011-03-16,Musim Semi,0,3,21,0,3,1,Berkabut,0.42,0.4242,0.58,0.2836,3,75,78,17.22,21.21,57.99999999999999,19.0012
1711,2011-03-16,Musim Semi,0,3,22,0,3,1,Berkabut,0.4,0.4091,0.62,0.3881,11,48,59,16.400000000000002,20.455000000000002,62.0,26.0027
1712,2011-03-16,Musim Semi,0,3,23,0,3,1,Cerah,0.4,0.4091,0.65,0.194,9,18,27,16.400000000000002,20.455000000000002,65.0,12.998000000000001
1713,2011-03-17,Musim Semi,0,3,0,0,4,1,Cerah,0.38,0.3939,0.66,0.2537,4,19,23,15.58,19.695,66.0,16.997899999999998
1714,2011-03-17,Musim Semi,0,3,1,0,4,1,Cerah,0.36,0.3485,0.71,0.2239,1,11,12,14.76,17.424999999999997,71.0,15.001299999999999
1715,2011-03-17,Musim Semi,0,3,2,0,4,1,Cerah,0.34,0.303,0.71,0.2985,3,5,8,13.940000000000001,15.15,71.0,19.999499999999998
1716,2011-03-17,Musim Semi,0,3,3,0,4,1,Cerah,0.34,0.3333,0.66,0.1642,1,1,2,13.940000000000001,16.665,66.0,11.0014
1717,2011-03-17,Musim Semi,0,3,4,0,4,1,Cerah,0.34,0.3333,0.71,0.194,0,3,3,13.940000000000001,16.665,71.0,12.998000000000001
1718,2011-03-17,Musim Semi,0,3,5,0,4,1,Cerah,0.32,0.3333,0.76,0.1045,0,13,13,13.120000000000001,16.665,76.0,7.0015
1719,2011-03-17,Musim Semi,0,3,6,0,4,1,Cerah,0.32,0.3182,0.76,0.194,4,47,51,13.120000000000001,15.909999999999998,76.0,12.998000000000001
1720,2011-03-17,Musim Semi,0,3,7,0,4,1,Cerah,0.32,0.3333,0.76,0.1343,12,128,140,13.120000000000001,16.665,76.0,8.9981
1721,2011-03-17,Musim Semi,0,3,8,0,4,1,Cerah,0.36,0.3485,0.66,0.1343,17,282,299,14.76,17.424999999999997,66.0,8.9981
1722,2011-03-17,Musim Semi,0,3,9,0,4,1,Cerah,0.4,0.4091,0.62,0.2537,23,162,185,16.400000000000002,20.455000000000002,62.0,16.997899999999998
1723,2011-03-17,Musim Semi,0,3,10,0,4,1,Cerah,0.44,0.4394,0.54,0.3284,9,69,78,18.04,21.97,54.0,22.0028
1724,2011-03-17,Musim Semi,0,3,11,0,4,1,Cerah,0.44,0.4394,0.54,0.2836,20,66,86,18.04,21.97,54.0,19.0012
1725,2011-03-17,Musim Semi,0,3,12,0,4,1,Cerah,0.5,0.4848,0.45,0.2239,24,81,105,20.5,24.240000000000002,45.0,15.001299999999999
1726,2011-03-17,Musim Semi,0,3,13,0,4,1,Berkabut,0.52,0.5,0.42,0.0896,26,85,111,21.32,25.0,42.0,6.0032
1727,2011-03-17,Musim Semi,0,3,14,0,4,1,Cerah,0.5,0.4848,0.45,0.1045,32,87,119,20.5,24.240000000000002,45.0,7.0015
1728,2011-03-17,Musim Semi,0,3,15,0,4,1,Cerah,0.52,0.5,0.42,0.2537,30,95,125,21.32,25.0,42.0,16.997899999999998
1729,2011-03-17,Musim Semi,0,3,16,0,4,1,Cerah,0.5,0.4848,0.48,0.2836,34,108,142,20.5,24.240000000000002,48.0,19.0012
1730,2011-03-17,Musim Semi,0,3,17,0,4,1,Cerah,0.5,0.4848,0.42,0.194,48,265,313,20.5,24.240000000000002,42.0,12.998000000000001
1731,2011-03-17,Musim Semi,0,3,18,0,4,1,Berkabut,0.46,0.4545,0.59,0.1642,50,260,310,18.86,22.725,59.0,11.0014
1732,2011-03-17,Musim Semi,0,3,19,0,4,1,Cerah,0.44,0.4394,0.58,0.194,18,189,207,18.04,21.97,57.99999999999999,12.998000000000001
1733,2011-03-17,Musim Semi,0,3,20,0,4,1,Cerah,0.42,0.4242,0.67,0.2239,25,112,137,17.22,21.21,67.0,15.001299999999999
1734,2011-03-17,Musim Semi,0,3,21,0,4,1,Cerah,0.42,0.4242,0.62,0.2239,19,119,138,17.22,21.21,62.0,15.001299999999999
1735,2011-03-17,Musim Semi,0,3,22,0,4,1,Cerah,0.4,0.4091,0.66,0.2239,17,70,87,16.400000000000002,20.455000000000002,66.0,15.001299999999999
1736,2011-03-17,Musim Semi,0,3,23,0,4,1,Cerah,0.42,0.4242,0.62,0.2836,7,43,50,17.22,21.21,62.0,19.0012
1737,2011-03-18,Musim Semi,0,3,0,0,5,1,Cerah,0.42,0.4242,0.58,0.2836,5,24,29,17.22,21.21,57.99999999999999,19.0012
1738,2011-03-18,Musim Semi,0,3,1,0,5,1,Cerah,0.4,0.4091,0.62,0.2537,4,12,16,16.400000000000002,20.455000000000002,62.0,16.997899999999998
1739,2011-03-18,Musim Semi,0,3,2,0,5,1,Cerah,0.4,0.4091,0.62,0.194,5,9,14,16.400000000000002,20.455000000000002,62.0,12.998000000000001
1740,2011-03-18,Musim Semi,0,3,3,0,5,1,Cerah,0.36,0.3485,0.71,0.194,1,4,5,14.76,17.424999999999997,71.0,12.998000000000001
1741,2011-03-18,Musim Semi,0,3,5,0,5,1,Cerah,0.38,0.3939,0.66,0.1642,2,8,10,15.58,19.695,66.0,11.0014
1742,2011-03-18,Musim Semi,0,3,6,0,5,1,Cerah,0.4,0.4091,0.66,0.194,1,35,36,16.400000000000002,20.455000000000002,66.0,12.998000000000001
1743,2011-03-18,Musim Semi,0,3,7,0,5,1,Cerah,0.4,0.4091,0.66,0.194,11,112,123,16.400000000000002,20.455000000000002,66.0,12.998000000000001
1744,2011-03-18,Musim Semi,0,3,8,0,5,1,Cerah,0.42,0.4242,0.67,0.2537,24,256,280,17.22,21.21,67.0,16.997899999999998
1745,2011-03-18,Musim Semi,0,3,9,0,5,1,Cerah,0.46,0.4545,0.63,0.2239,18,192,210,18.86,22.725,63.0,15.001299999999999
1746,2011-03-18,Musim Semi,0,3,10,0,5,1,Cerah,0.52,0.5,0.53,0.2836,43,74,117,21.32,25.0,53.0,19.0012
1747,2011-03-18,Musim Semi,0,3,11,0,5,1,Cerah,0.54,0.5152,0.52,0.2836,55,104,159,22.14,25.759999999999998,52.0,19.0012
1748,2011-03-18,Musim Semi,0,3,12,0,5,1,Berkabut,0.56,0.5303,0.49,0.3582,72,123,195,22.96,26.515,49.0,23.9994
1749,2011-03-18,Musim Semi,0,3,13,0,5,1,Cerah,0.64,0.6212,0.41,0.2836,57,118,175,26.240000000000002,31.06,41.0,19.0012
1750,2011-03-18,Musim Semi,0,3,14,0,5,1,Cerah,0.66,0.6212,0.39,0.2537,71,103,174,27.060000000000002,31.06,39.0,16.997899999999998
1751,2011-03-18,Musim Semi,0,3,15,0,5,1,Berkabut,0.68,0.6364,0.39,0.3582,62,111,173,27.880000000000003,31.819999999999997,39.0,23.9994
